bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,image_id,path,vehicle_type
30,78,611,403,53,train_01198,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01198.jpg,Pick Up
37,97,265,182,62,train_01199,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01199.jpg,SUV
80,31,667,264,142,train_01200,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01200.jpg,SUV
19,51,631,458,50,train_01201,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01201.jpg,SUV
52,289,751,505,21,train_01202,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01202.jpg,Convertible
1,36,269,196,171,train_01203,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01203.jpg,Coupe
49,83,1073,765,140,train_01204,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01204.jpg,Sedan
45,59,284,161,41,train_01205,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01205.jpg,Sedan
71,96,590,393,28,train_01206,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01206.jpg,Coupe
5,50,293,170,48,train_01207,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01207.jpg,SUV
64,281,819,694,30,train_01208,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01208.jpg,Wagon
1,24,120,103,174,train_01209,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01209.jpg,Van
19,123,618,354,14,train_01210,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01210.jpg,Coupe
23,21,235,176,108,train_01211,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01211.jpg,Minivan
103,292,1495,845,90,train_01212,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01212.jpg,Pick Up
38,127,642,412,134,train_01213,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01213.jpg,Sedan
3,47,296,183,3,train_01214,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01214.jpg,Sedan
25,124,552,308,114,train_01215,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01215.jpg,Pick Up
43,70,584,321,185,train_01216,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01216.jpg,Sedan
100,97,429,314,159,train_01217,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01217.jpg,SUV
51,256,1007,585,161,train_01218,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01218.jpg,Convertible
63,81,590,410,81,train_01219,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01219.jpg,Convertible
31,11,248,179,121,train_01220,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01220.jpg,SUV
1,20,319,219,142,train_01221,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01221.jpg,SUV
23,60,597,349,64,train_01222,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01222.jpg,Van
64,120,886,767,147,train_01223,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01223.jpg,SUV
786,514,1443,890,39,train_01224,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01224.jpg,Convertible
86,33,513,403,187,train_01225,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01225.jpg,Sedan
71,126,581,413,189,train_01226,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01226.jpg,SUV
113,54,634,470,37,train_01227,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01227.jpg,SUV
331,299,702,562,45,train_01228,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01228.jpg,Convertible
100,55,403,271,84,train_01229,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01229.jpg,Wagon
27,115,667,404,74,train_01230,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01230.jpg,Pick Up
22,4,457,316,159,train_01231,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01231.jpg,SUV
150,87,472,289,14,train_01232,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01232.jpg,Coupe
8,93,630,422,138,train_01233,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01233.jpg,Sedan
102,28,508,365,49,train_01234,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01234.jpg,Sedan
29,116,464,311,156,train_01235,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01235.jpg,Sedan
21,66,409,226,180,train_01236,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01236.jpg,Coupe
116,409,1156,753,173,train_01237,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01237.jpg,Sedan
24,41,270,158,111,train_01238,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01238.jpg,Pick Up
300,501,1711,1070,28,train_01239,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01239.jpg,Coupe
83,59,416,320,188,train_01240,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01240.jpg,Sedan
52,39,250,122,77,train_01241,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01241.jpg,Convertible
68,126,585,399,94,train_01242,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01242.jpg,SUV
41,75,464,266,154,train_01243,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01243.jpg,SUV
135,43,663,571,155,train_01244,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01244.jpg,SUV
47,59,585,383,19,train_01245,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01245.jpg,Hatchback
13,44,784,538,118,train_01246,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01246.jpg,SUV
20,47,291,212,162,train_01247,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01247.jpg,Sedan
25,37,275,189,160,train_01248,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01248.jpg,Coupe
62,226,1189,841,46,train_01249,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01249.jpg,Coupe
27,174,989,708,182,train_01250,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01250.jpg,Sedan
206,96,736,365,16,train_01251,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01251.jpg,Sedan
19,25,386,242,196,train_01252,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01252.jpg,Convertible
78,134,1189,772,37,train_01253,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01253.jpg,SUV
107,91,756,501,155,train_01254,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01254.jpg,SUV
17,80,735,492,6,train_01255,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01255.jpg,Coupe
8,28,279,201,71,train_01256,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01256.jpg,Van
24,172,1005,587,133,train_01257,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01257.jpg,SUV
29,91,482,454,95,train_01258,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01258.jpg,SUV
139,112,1090,706,89,train_01259,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01259.jpg,SUV
44,29,187,133,95,train_01260,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01260.jpg,SUV
48,137,343,276,85,train_01261,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01261.jpg,Minivan
47,31,340,219,84,train_01262,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01262.jpg,Wagon
1,21,639,470,143,train_01263,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01263.jpg,SUV
5,36,623,357,4,train_01264,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01264.jpg,Sedan
35,160,509,361,185,train_01265,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01265.jpg,Sedan
20,87,600,391,122,train_01266,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01266.jpg,Pick Up
26,92,604,291,127,train_01267,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01267.jpg,Minivan
9,43,254,152,54,train_01268,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01268.jpg,Pick Up
96,3,519,385,180,train_01269,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01269.jpg,Coupe
21,76,532,355,44,train_01270,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01270.jpg,Sedan
1,15,120,99,158,train_01271,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01271.jpg,Convertible
111,66,984,800,132,train_01272,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01272.jpg,SUV
53,265,769,475,102,train_01273,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01273.jpg,Convertible
5,153,420,337,72,train_01274,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01274.jpg,Coupe
14,52,252,149,29,train_01275,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01275.jpg,Sedan
67,102,567,357,9,train_01276,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01276.jpg,Coupe
1,5,160,89,1,train_01277,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01277.jpg,SUV
25,48,294,142,80,train_01278,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01278.jpg,Convertible
7,24,287,232,131,train_01279,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01279.jpg,SUV
74,157,504,398,106,train_01280,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01280.jpg,Pick Up
126,69,402,309,47,train_01281,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01281.jpg,Sedan
11,14,621,441,184,train_01282,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01282.jpg,Sedan
19,52,261,150,8,train_01283,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01283.jpg,Convertible
112,298,1609,1003,40,train_01284,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01284.jpg,Sedan
47,49,321,202,195,train_01285,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01285.jpg,SUV
74,1,1448,855,130,train_01286,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01286.jpg,Hatchback
64,189,458,357,160,train_01287,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01287.jpg,Coupe
135,120,869,619,94,train_01288,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01288.jpg,SUV
4,32,259,171,53,train_01289,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01289.jpg,Pick Up
10,69,317,216,165,train_01290,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01290.jpg,Sedan
104,155,459,322,137,train_01291,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01291.jpg,Sedan
22,16,434,332,28,train_01292,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01292.jpg,Coupe
76,87,388,244,46,train_01293,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01293.jpg,Coupe
8,55,160,108,107,train_01294,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01294.jpg,Convertible
113,133,578,375,94,train_01295,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01295.jpg,SUV
30,101,445,261,115,train_01296,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01296.jpg,Sedan
103,205,1330,928,12,train_01297,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01297.jpg,Convertible
28,199,1005,673,20,train_01298,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01298.jpg,Sedan
41,140,591,356,186,train_01299,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01299.jpg,SUV
42,186,1788,1088,58,train_01300,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01300.jpg,SUV
34,93,620,350,144,train_01301,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01301.jpg,Coupe
62,79,620,455,178,train_01302,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01302.jpg,Hatchback
55,22,685,433,191,train_01303,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01303.jpg,Hatchback
17,74,624,425,137,train_01304,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01304.jpg,Sedan
242,250,860,643,145,train_01305,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01305.jpg,SUV
124,81,768,535,157,train_01306,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01306.jpg,Convertible
177,266,943,748,81,train_01307,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01307.jpg,Convertible
73,452,2478,1508,23,train_01308,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01308.jpg,Sedan
14,120,281,216,74,train_01309,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01309.jpg,Pick Up
40,39,703,415,172,train_01310,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01310.jpg,Coupe
1,12,137,94,88,train_01311,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01311.jpg,Van
65,17,424,202,86,train_01312,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01312.jpg,Pick Up
56,69,558,354,12,train_01313,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01313.jpg,Convertible
29,129,597,364,123,train_01314,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01314.jpg,Convertible
31,12,421,209,189,train_01315,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01315.jpg,SUV
20,35,406,236,57,train_01316,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01316.jpg,Coupe
91,129,533,399,192,train_01317,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01317.jpg,Hatchback
167,85,580,307,67,train_01318,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01318.jpg,Sedan
59,115,378,249,181,train_01319,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01319.jpg,Sedan
89,42,461,288,184,train_01320,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01320.jpg,Sedan
46,69,603,411,177,train_01321,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01321.jpg,Sedan
46,69,583,363,7,train_01322,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01322.jpg,Hatchback
49,203,992,692,114,train_01323,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01323.jpg,Pick Up
32,93,250,184,39,train_01324,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01324.jpg,Convertible
33,38,250,167,70,train_01325,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01325.jpg,Pick Up
15,48,274,187,67,train_01326,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01326.jpg,Sedan
39,116,353,250,74,train_01327,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01327.jpg,Pick Up
91,282,956,642,59,train_01328,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01328.jpg,Convertible
10,52,255,163,165,train_01329,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01329.jpg,Sedan
9,11,290,200,53,train_01330,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01330.jpg,Pick Up
355,323,1316,897,8,train_01331,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01331.jpg,Convertible
50,48,591,384,126,train_01332,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01332.jpg,Minivan
32,86,609,304,130,train_01333,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01333.jpg,Hatchback
9,71,461,216,179,train_01334,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01334.jpg,Convertible
555,301,1173,568,45,train_01335,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01335.jpg,Convertible
5,7,261,125,189,train_01336,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01336.jpg,SUV
9,32,253,161,188,train_01337,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01337.jpg,Sedan
59,87,1737,1211,162,train_01338,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01338.jpg,Sedan
114,107,561,407,94,train_01339,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01339.jpg,SUV
110,83,590,370,30,train_01340,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01340.jpg,Wagon
59,107,575,398,73,train_01341,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01341.jpg,Sedan
66,122,480,234,59,train_01342,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01342.jpg,Convertible
60,144,778,463,192,train_01343,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01343.jpg,Hatchback
26,23,615,459,126,train_01344,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01344.jpg,Minivan
37,169,587,413,86,train_01345,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01345.jpg,Pick Up
37,139,656,470,13,train_01346,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01346.jpg,Coupe
23,1,430,319,179,train_01347,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01347.jpg,Convertible
80,110,980,677,37,train_01348,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01348.jpg,SUV
341,248,768,497,144,train_01349,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01349.jpg,Coupe
105,315,780,561,157,train_01350,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01350.jpg,Convertible
80,191,948,623,112,train_01351,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01351.jpg,Coupe
2,59,300,219,40,train_01352,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01352.jpg,Sedan
43,99,1013,615,31,train_01353,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01353.jpg,Convertible
17,43,250,159,156,train_01354,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01354.jpg,Sedan
46,1,799,560,184,train_01355,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01355.jpg,Sedan
51,120,683,378,168,train_01356,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01356.jpg,Hatchback
52,122,750,429,44,train_01357,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01357.jpg,Sedan
10,1,563,306,59,train_01358,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01358.jpg,Convertible
17,25,282,153,80,train_01359,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01359.jpg,Convertible
15,102,411,291,59,train_01360,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01360.jpg,Convertible
74,73,239,158,9,train_01361,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01361.jpg,Coupe
80,165,543,405,111,train_01362,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01362.jpg,Pick Up
44,62,589,415,140,train_01363,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01363.jpg,Sedan
1,74,639,334,58,train_01364,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01364.jpg,SUV
114,144,476,349,49,train_01365,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01365.jpg,Sedan
44,196,603,410,115,train_01366,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01366.jpg,Sedan
19,54,246,170,80,train_01367,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01367.jpg,Convertible
32,136,843,490,133,train_01368,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01368.jpg,SUV
69,36,259,155,161,train_01369,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01369.jpg,Convertible
20,29,583,270,21,train_01370,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01370.jpg,Convertible
32,60,207,157,92,train_01371,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01371.jpg,Wagon
263,598,2349,1638,13,train_01372,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01372.jpg,Coupe
61,137,596,443,130,train_01373,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01373.jpg,Hatchback
3,37,496,299,159,train_01374,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01374.jpg,SUV
54,254,1961,1084,170,train_01375,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01375.jpg,Hatchback
5,27,347,234,121,train_01376,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01376.jpg,SUV
54,75,408,274,97,train_01377,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01377.jpg,Sedan
29,141,597,450,87,train_01378,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01378.jpg,Pick Up
60,111,760,520,192,train_01379,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01379.jpg,Hatchback
63,51,571,320,124,train_01380,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01380.jpg,Pick Up
33,35,502,275,46,train_01381,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01381.jpg,Coupe
3,21,285,195,53,train_01382,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01382.jpg,Pick Up
23,11,307,225,113,train_01383,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01383.jpg,Pick Up
117,31,516,415,85,train_01384,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01384.jpg,Minivan
150,109,605,407,174,train_01385,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01385.jpg,Van
73,211,1534,988,170,train_01386,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01386.jpg,Hatchback
6,31,636,434,131,train_01387,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01387.jpg,SUV
24,41,277,198,109,train_01388,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01388.jpg,SUV
23,32,218,159,128,train_01389,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01389.jpg,Coupe
16,24,248,188,188,train_01390,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01390.jpg,Sedan
17,58,241,151,73,train_01391,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01391.jpg,Sedan
39,89,457,334,5,train_01392,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01392.jpg,Sedan
4,118,519,321,127,train_01393,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01393.jpg,Minivan
13,95,462,279,156,train_01394,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01394.jpg,Sedan
39,76,969,593,30,train_01395,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01395.jpg,Wagon
140,175,492,411,154,train_01396,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01396.jpg,SUV
41,39,602,456,67,train_01397,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01397.jpg,Sedan
108,50,535,385,111,train_01398,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01398.jpg,Pick Up
31,66,525,261,43,train_01399,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01399.jpg,Coupe
43,181,471,329,136,train_01400,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\01400.jpg,Sedan
